pid,Product Name,Brand,Price,Discount,Original Price,Rating,No. of Ratings,No. of Reviews,Category,Subcategory,Availability,Product URL
MIXGZC5PKJGJRAZC,Preethi Tiara 500 W Juicer Mixer Grinder  (Tiara MG 275 | 3 Jars | Grey),Preethi,"2,099",58,"5,099",4.4,"36,120","4,168",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/preethi-tiara-500-w-juicer-mixer-grinder/p/itme747707676689?pid=MIXGZC5PKJGJRAZC&lid=LSTMIXGZC5PKJGJRAZC4LD2PN&marketplace=FLIPKART&store=j9e&srno=b_14_559&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=96b2a42e-1872-4c80-8d6d-1f7e26aea8ac.MIXGZC5PKJGJRAZC.SEARCH&ppt=browse&ppn=browse&ssid=2z2y4u7qao0000001755100250594
REMH9XKHYTFHB2Z2,"RR Pro Non Voice (Without Voice) Infrared Remote For Mi Redmi Fire TV OS 7 Compatible Redmi F Series HD Smart LED Fire TV, Redmi Xiaomi 4K Ultra HD Smart LED Fire TV Remote Controller  (Black)",RR,253,74,999,3.9,102,5,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/rr-pro-non-voice-without-voice-infrared-remote-mi-redmi-fire-tv-os-7-compatible-f-series-hd-smart-led-tv-xiaomi-4k-ultra-controller/p/itm1193ca7ac2938?pid=REMH9XKHYTFHB2Z2&lid=LSTREMH9XKHYTFHB2Z2JWOCRE&marketplace=FLIPKART&store=j9e&srno=b_15_563&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.REMH9XKHYTFHB2Z2.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
FANHYFGSPHEP6HVK,CRAFTIFY Cordless Rotating Portable Rechargeable With LED Lights 3 Speed Auto Oscillating with 1 Year Warranty BLDC Motor 155 mm Table Fan  (5 Star | Green | Pack of 1),CRAFTIFY,"1,660",66,"4,999",4.1,"1,770",202,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/craftify-cordless-rotating-portable-rechargeable-led-lights-3-speed-auto-oscillating-1-year-warranty-bldc-motor-155-mm-table-fan/p/itm70a7f8f52d057?pid=FANHYFGSPHEP6HVK&lid=LSTFANHYFGSPHEP6HVK8802GD&marketplace=FLIPKART&store=j9e&srno=b_15_564&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.FANHYFGSPHEP6HVK.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
REMGT4X2ZZDY3GJ8,SHIELDGUARD Remote Control 604 Compatible for Thomson LED TV (No Voice function) Remote Controller  (Black),SHIELDGUARD,292,63,799,3.9,116,14,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/shieldguard-remote-control-604-compatible-thomson-led-tv-no-voice-function-controller/p/itm7821395754cb0?pid=REMGT4X2ZZDY3GJ8&lid=LSTREMGT4X2ZZDY3GJ83H6M5O&marketplace=FLIPKART&store=j9e&srno=b_15_566&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.REMGT4X2ZZDY3GJ8.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
IRNH3UCQVHTHGGAM,Skystar by SKY STAR Plancha Pro Non-Stick Heavy Weight Dry Iron 1200 W Dry Iron  (Orange & White),Skystar,705,62,"1,899",4,"2,248",264,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/skystar-sky-star-plancha-pro-non-stick-heavy-weight-dry-iron-1200-w/p/itm370c0144b6a28?pid=IRNH3UCQVHTHGGAM&lid=LSTIRNH3UCQVHTHGGAMJJTX7T&marketplace=FLIPKART&store=j9e&srno=b_15_569&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.IRNH3UCQVHTHGGAM.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
APFG6MRYS82ZUJ2F,"Dyson Cool Air Purifier, H-13 HEPA + Activated Carbon Filter, Wi-Fi Enabled, TP07 Portable Room Air Purifier  (White, Silver)",Dyson,"32,999",42,"56,900",4.4,100,2,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/dyson-cool-air-purifier-h-13-hepa-activated-carbon-filter-wi-fi-enabled-tp07-portable-room-purifier/p/itm5f302a1a3de0f?pid=APFG6MRYS82ZUJ2F&lid=LSTAPFG6MRYS82ZUJ2FHJITCF&marketplace=FLIPKART&store=j9e&srno=b_15_570&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.APFG6MRYS82ZUJ2F.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
HBLGW3FGFWUYHNBW,"AGARO 50 W Black Electric Whisk  (Royal Milk Frother, 3-Speed Electric Frother for Coffee with Whisk and Frother,)",AGARO,611,38,999,4.4,"1,406",93,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/agaro-50-w-black-electric-whisk/p/itm53d7350624eb8?pid=HBLGW3FGFWUYHNBW&lid=LSTHBLGW3FGFWUYHNBWAPLEPY&marketplace=FLIPKART&store=j9e&srno=b_15_573&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.HBLGW3FGFWUYHNBW.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
INVFT7QPMUKEHZW3,LUMINOUS 850 / 12V Pure Sine Wave Inverter,LUMINOUS,"5,299",29,"7,540",4.1,"2,565",231,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/luminous-850-12v-pure-sine-wave-inverter/p/itm5bb2cf24baa7d?pid=INVFT7QPMUKEHZW3&lid=LSTINVFT7QPMUKEHZW3R0B5ZO&marketplace=FLIPKART&store=j9e&srno=b_15_574&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.INVFT7QPMUKEHZW3.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
ACNH8NPZEGVGS5EE,"CARRIER 2025 Model Smart Flexicool 6 in 1 Convertible 1.5 Ton 3 Star Split Inverter Smart Energy Display, Dual Filtration with HD & PM 2.5 Filter,ESTER EDGE FXi AC with Wi-fi Connect - White  (CAI18EE3R35W0, Copper Condenser)",CARRIER,"35,988",47,"68,290",4.2,"33,958","4,291",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/carrier-2025-model-smart-flexicool-6-1-convertible-1-5-ton-3-star-split-inverter-energy-display-dual-filtration-hd-pm-2-5-filter-ester-edge-fxi-ac-wi-fi-connect-white/p/itm31effe21fee5b?pid=ACNH8NPZEGVGS5EE&lid=LSTACNH8NPZEGVGS5EEBXUZZ1&marketplace=FLIPKART&store=j9e&srno=b_15_576&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.ACNH8NPZEGVGS5EE.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
FANGYCJFHGGGYU8D,unleash CRYO 230 MM HIGH SPEED 9 INCH TABLE FAN FOR HOME with 1 Year Warranty Energy Saving 230 mm Table Fan  (Black | Pack of 1),unleash,882,70,"2,999",4,"1,995",212,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/unleash-cryo-230-mm-high-speed-9-inch-table-fan-home-1-year-warranty-energy-saving/p/itmb2c8ecd5dfa6c?pid=FANGYCJFHGGGYU8D&lid=LSTFANGYCJFHGGGYU8DO9YBAN&marketplace=FLIPKART&store=j9e&srno=b_15_579&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.FANGYCJFHGGGYU8D.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
MIXGU5QEGSDGU7WK,SUJATA Maxima 900 W Juicer Mixer Grinder  (Powermatic Maxima | 3 Jars | White),SUJATA,"6,303",39,"10,494",4.5,"5,653",322,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/sujata-maxima-900-w-juicer-mixer-grinder/p/itma2eecdaf4995f?pid=MIXGU5QEGSDGU7WK&lid=LSTMIXGU5QEGSDGU7WKZPBWNO&marketplace=FLIPKART&store=j9e&srno=b_15_580&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.MIXGU5QEGSDGU7WK.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
REMGVMFE8QDAHHGG,Kishore Traders Compatible Remote Control For Adsun Smart Led Tv Remote Controller  (Black),Kishore,295,40,499,4,302,26,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/kishore-traders-compatible-remote-control-adsun-smart-led-tv-controller/p/itm06113c0712b45?pid=REMGVMFE8QDAHHGG&lid=LSTREMGVMFE8QDAHHGGCN55O4&marketplace=FLIPKART&store=j9e&srno=b_15_583&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.REMGVMFE8QDAHHGG.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
PUTGJH74WPFDAAFT,Morphy Richards AT 200 700 W Pop Up Toaster  (Black),Morphy,"1,399",57,"3,295",3.9,100,9,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/morphy-richards-200-700-w-pop-up-toaster/p/itmd7a6c68850aca?pid=PUTGJH74WPFDAAFT&lid=LSTPUTGJH74WPFDAAFTC1P6MV&marketplace=FLIPKART&store=j9e&srno=b_15_584&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.PUTGJH74WPFDAAFT.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
LANGVQFKZF5WS4TF,Beetel G10 Corded Landline Phone  (Black),Beetel,579,19,719,4.1,482,24,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/beetel-g10-corded-landline-phone/p/itm1249d1eeb706d?pid=LANGVQFKZF5WS4TF&lid=LSTLANGVQFKZF5WS4TFTFJWNW&marketplace=FLIPKART&store=j9e&srno=b_15_586&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.LANGVQFKZF5WS4TF.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
WAPFCHSYHVB3GKP3,"Blue Star Aristo 7 L RO + UV + UF Water Purifier Suitable for all - Borewell, Tanker, Municipality Water  (Black)",Blue,"7,108",48,"13,700",4.1,"16,707","2,156",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/blue-star-aristo-7-l-ro-uv-uf-water-purifier-suitable-all-borewell-tanker-municipality/p/itm454908e4108ba?pid=WAPFCHSYHVB3GKP3&lid=LSTWAPFCHSYHVB3GKP3YA6FV3&marketplace=FLIPKART&store=j9e&srno=b_15_589&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.WAPFCHSYHVB3GKP3.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
FANGMCF8FXQW5ECX,Kanishka Star Ultra High Speed 400 Rpm with 24 Months Warranty Energy Saving 1200 mm Ceiling Fan  (Rich Ivory | Pack of 1),Kanishka,"1,132",52,"2,399",3.9,74,15,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/kanishka-star-ultra-high-speed-400-rpm-24-months-warranty-energy-saving-1200-mm-ceiling-fan/p/itm1f50c757160c7?pid=FANGMCF8FXQW5ECX&lid=LSTFANGMCF8FXQW5ECXCMUPAO&marketplace=FLIPKART&store=j9e&srno=b_15_593&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.FANGMCF8FXQW5ECX.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
ICTFTFC6GHWXJN8T,"Baltra 2200 W Induction Cooktop Touch Panel  (Black, Red, Feel Pro (Infrared) Induction Cooktop Touch Panel (All Utensil use-able))",Baltra,"2,695",51,"5,540",4,"1,469",192,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/baltra-2200-w-induction-cooktop-touch-panel/p/itmc19ec2d737fe7?pid=ICTFTFC6GHWXJN8T&lid=LSTICTFTFC6GHWXJN8TU67Y6J&marketplace=FLIPKART&store=j9e&srno=b_15_594&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.ICTFTFC6GHWXJN8T.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
FANGBVZGECYH8DTG,Atomberg Renesa Pedestal Swing with 2 Year Warranty BLDC Motor 400 mm Pedestal Fan  (5 Star | Snow White | Pack of 1),Atomberg,"3,599",44,"6,450",4.1,"9,902","1,151",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/atomberg-renesa-pedestal-swing-2-year-warranty-bldc-motor-400-mm-fan/p/itmc466b8808e324?pid=FANGBVZGECYH8DTG&lid=LSTFANGBVZGECYH8DTGPXASZO&marketplace=FLIPKART&store=j9e&srno=b_15_596&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.FANGBVZGECYH8DTG.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
REMG8NCDCS4HVHJV,SHIELDGUARD Remote Compatible for Smart LED TV Remote Control with Netflix & YouTube functions (Without Voice function) Realme Remote Controller  (Black),SHIELDGUARD,172,82,999,3.9,"6,971",493,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/shieldguard-remote-compatible-smart-led-tv-control-netflix-youtube-functions-without-voice-function-realme-controller/p/itmc59274600e36c?pid=REMG8NCDCS4HVHJV&lid=LSTREMG8NCDCS4HVHJVX2UV9F&marketplace=FLIPKART&store=j9e&srno=b_15_599&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.REMG8NCDCS4HVHJV.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
WGYGT74GGRDNJKTJ,V-Guard Zio 5 L 5 L Instant Water Geyser  (White),V-Guard,"3,799",39,"6,300",4.1,"15,989","1,151",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/v-guard-zio-5-l-instant-water-geyser/p/itmfbc396c66cb47?pid=WGYGT74GGRDNJKTJ&lid=LSTWGYGT74GGRDNJKTJM9IDYA&marketplace=FLIPKART&store=j9e&srno=b_15_600&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=8c25b420-9d9a-4fa3-80a4-b18351953886.WGYGT74GGRDNJKTJ.SEARCH&ppt=browse&ppn=browse&ssid=d4koxw4rqo0000001755100259071
REMEH4KBACW92PJ2,Newdort Tata Sky 1 Tata Skye Remote Controller  (Black),Newdort,195,72,699,3.7,"1,420",194,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/newdort-tata-sky-1-skye-remote-controller/p/itmegksnxas3qgaa?pid=REMEH4KBACW92PJ2&lid=LSTREMEH4KBACW92PJ2IECDTP&marketplace=FLIPKART&store=j9e&srno=b_16_603&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.REMEH4KBACW92PJ2.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
REMGEDZKFUWGWXFF,SHIELDGUARD Remote Control No. 375 with Netflix and YouTube function Compatible for LED TV BPL (No Voice function) (Old Remote must be same) Remote Controller  (Black),SHIELDGUARD,248,68,799,3.8,647,41,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/shieldguard-remote-control-no-375-netflix-youtube-function-compatible-led-tv-bpl-no-voice-function-old-must-same-controller/p/itm55e8c04fc6414?pid=REMGEDZKFUWGWXFF&lid=LSTREMGEDZKFUWGWXFFIUSIH8&marketplace=FLIPKART&store=j9e&srno=b_16_604&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.REMGEDZKFUWGWXFF.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
EKTGXN6UBGET3AQY,"Pigeon 16245 Electric Kettle  (1.5 L, Green)",Pigeon,499,54,"1,095",4.1,"7,19,343","67,560",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/pigeon-16245-electric-kettle/p/itm739db1535b92c?pid=EKTGXN6UBGET3AQY&lid=LSTEKTGXN6UBGET3AQYIZVHNJ&marketplace=FLIPKART&store=j9e&srno=b_16_606&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.EKTGXN6UBGET3AQY.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
WGYGKZC28XTRUYZ6,Sansui ALLURE 3 L Instant Water Geyser | High Grade SS Tank  (Cobalt Blue),Sansui,"1,999",60,"4,999",4,"15,907","1,911",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/sansui-allure-3-l-instant-water-geyser-high-grade-ss-tank/p/itmd556352d88f13?pid=WGYGKZC28XTRUYZ6&lid=LSTWGYGKZC28XTRUYZ623D9UI&marketplace=FLIPKART&store=j9e&srno=b_16_609&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.WGYGKZC28XTRUYZ6.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
IRNF7UYTVVYTGFFR,Chartbusters LIGHT WEIGHT 750 W Dry Iron  (Blue),Chartbusters,329,74,"1,299",4.1,"1,718",158,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/chartbusters-light-weight-750-w-dry-iron/p/itme5a37c875852a?pid=IRNF7UYTVVYTGFFR&lid=LSTIRNF7UYTVVYTGFFRGOFETR&marketplace=FLIPKART&store=j9e&srno=b_16_610&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.IRNF7UYTVVYTGFFR.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
WGYHFPXFYPH9QBHH,Crompton ASWH-5215 Amica Pro) 15 L Storage Water Geyser | 5 Star BEE Energy Rating | Glassline Tanked  (White),Crompton,"6,499",45,"12,000",4,753,42,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/crompton-aswh-5215-amica-pro-15-l-storage-water-geyser-5-star-bee-energy-rating-glassline-tanked/p/itm1b40cb4ce9e4a?pid=WGYHFPXFYPH9QBHH&lid=LSTWGYHFPXFYPH9QBHH2QYFEM&marketplace=FLIPKART&store=j9e&srno=b_16_613&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.WGYHFPXFYPH9QBHH.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
MIXGT7GUNAGHTYFR,"Pigeon Favourite 3 Jar 500 Watts Mixer 500 W Juicer Mixer Grinder  (16086 | 3 Jars | White, Purple)",Pigeon,"1,449",58,"3,495",3.9,"26,628","1,649",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/pigeon-favourite-3-jar-500-watts-mixer-w-juicer-grinder/p/itmf63b7788ac4c5?pid=MIXGT7GUNAGHTYFR&lid=LSTMIXGT7GUNAGHTYFRL6VWNL&marketplace=FLIPKART&store=j9e&srno=b_16_616&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.MIXGT7GUNAGHTYFR.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
SSSGFHNDYVZTAYZX,InfraHive Advance Water Tank Overflow Alarm with High Quality Overflow Voice Sound & 15-mtr Connecting Wired_(Made in India) Wired Sensor Security System,InfraHive,219,63,599,3.7,163,12,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/infrahive-advance-water-tank-overflow-alarm-high-quality-voice-sound-15-mtr-connecting-wired-made-india-wired-sensor-security-system/p/itmd51f60c67c636?pid=SSSGFHNDYVZTAYZX&lid=LSTSSSGFHNDYVZTAYZXLCDS86&marketplace=FLIPKART&store=j9e&srno=b_16_619&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.SSSGFHNDYVZTAYZX.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
WAPFKGBNTAF8WB6B,"Blue Star Opulus 8 L RO + UV + UF + IBT + Alkaline Water Purifier Suitable for all - Borewell, Tanker, Municipality Water  (Black)",Blue,"10,190",54,"22,233",4.1,"11,289","1,130",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/blue-star-opulus-8-l-ro-uv-uf-ibt-alkaline-water-purifier-suitable-all-borewell-tanker-municipality/p/itm2db7faf09983e?pid=WAPFKGBNTAF8WB6B&lid=LSTWAPFKGBNTAF8WB6BQZYSVP&marketplace=FLIPKART&store=j9e&srno=b_16_623&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.WAPFKGBNTAF8WB6B.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
MIXGFMAQFWGRJ3B2,NutriPro Blender 500 W Juicer Mixer Grinder  (Nutri | 3 Jars | Silver),NutriPro,"1,799",70,"6,000",4.3,"48,252","6,084",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/nutripro-blender-500-w-juicer-mixer-grinder/p/itmb195d2c0ac30f?pid=MIXGFMAQFWGRJ3B2&lid=LSTMIXGFMAQFWGRJ3B23G23EO&marketplace=FLIPKART&store=j9e&srno=b_16_624&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.MIXGFMAQFWGRJ3B2.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
REMG94YZHRYEDJDH,SHIELDGUARD Remote Control with Netflix and YouTube Functions Compatible for LED TV (With no Voice Function) Motorola Remote Controller  (Silver),SHIELDGUARD,236,52,499,3.7,"1,054",157,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/shieldguard-remote-control-netflix-youtube-functions-compatible-led-tv-with-no-voice-function-motorola-controller/p/itm44966c9fc23db?pid=REMG94YZHRYEDJDH&lid=LSTREMG94YZHRYEDJDHD4Z3M8&marketplace=FLIPKART&store=j9e&srno=b_16_626&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.REMG94YZHRYEDJDH.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
EKTG7BKPHKY3HRZG,"Longway Kestro 1500 W with Stainless Steel Body for Boiling Electric Kettle  (2 L, Black)",Longway,500,61,"1,299",4.2,"18,649","4,383",Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/longway-kestro-1500-w-stainless-steel-body-boiling-electric-kettle/p/itm00d875dabd392?pid=EKTG7BKPHKY3HRZG&lid=LSTEKTG7BKPHKY3HRZGYUUAJR&marketplace=FLIPKART&store=j9e&srno=b_16_629&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.EKTG7BKPHKY3HRZG.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
MIXGRDJVGGR5SXHM,V-Guard Sturdy QuadraFlow Design Juicer Jar 750 W Juicer Mixer Grinder  (Citius | 4 Jars | Precision Blend Stainless Steel Blades | Blue),V-Guard,"2,899",47,"5,500",4.3,"7,722",573,Home & Kitchen,Kitchen Appliances,Available,https://www.flipkart.com/v-guard-sturdy-quadraflow-design-juicer-jar-750-w-mixer-grinder/p/itmea4840735da71?pid=MIXGRDJVGGR5SXHM&lid=LSTMIXGRDJVGGR5SXHMMLRYF9&marketplace=FLIPKART&store=j9e&srno=b_16_630&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.MIXGRDJVGGR5SXHM.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
FANGBVP6GETUUF4B,Atomberg Renesa Pedestal Swing with 2 Year Warranty 400 mm Pedestal Fan  (5 Star | Midnight Black | Pack of 1),Atomberg,"3,599",41,"6,140",4.1,"9,902","1,151",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/atomberg-renesa-pedestal-swing-2-year-warranty-400-mm-fan/p/itm66880b6c6d07c?pid=FANGBVP6GETUUF4B&lid=LSTFANGBVP6GETUUF4BY3HPGH&marketplace=FLIPKART&store=j9e&srno=b_16_633&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.FANGBVP6GETUUF4B.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
REMHYHKEBW94FHZH,Hybite AC Remote Control Compatible For Daikin Split /Window AC With Dew Clean Function Daikin AC Remote Controller  (White),Hybite,300,69,999,4,191,16,Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/hybite-ac-remote-control-compatible-daikin-split-window-dew-clean-function-controller/p/itme620b06f65fae?pid=REMHYHKEBW94FHZH&lid=LSTREMHYHKEBW94FHZH39IPXT&marketplace=FLIPKART&store=j9e&srno=b_16_634&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.REMHYHKEBW94FHZH.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
IRNEG4YDZJ2JPY4P,BAJAJ Majesty DHX9 1000 W Dry Iron  (ivory),BAJAJ,"1,077",16,"1,290",4.3,"46,011","4,944",Home & Kitchen,Home Appliances,Available,https://www.flipkart.com/bajaj-majesty-dhx9-1000-w-dry-iron/p/itm04c224ee9cc4a?pid=IRNEG4YDZJ2JPY4P&lid=LSTIRNEG4YDZJ2JPY4PZPELFF&marketplace=FLIPKART&store=j9e&srno=b_16_636&otracker=product_breadCrumbs_Home%20%26%20Kitchen&fm=organic&iid=fe0c8fd3-e39b-4c2a-be01-9d73039016f6.IRNEG4YDZJ2JPY4P.SEARCH&ppt=browse&ppn=browse&ssid=33nyqbwh1c0000001755100267802
